name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"London,UK",2013-04-12,54.2,45.2,48.6,54.2,40.5,45.4,44.7,86.8,0.1,100,8.33,rain,,,,14,219.5,997.6,0.3,13.1,131.4,11.3,4,,2013-04-12T06:11:06,2013-04-12T19:52:28,0.02,Rain,Clear conditions throughout the day with rain in the morning and afternoon.,rain,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-04-13,53.3,40.7,48.8,53.3,37.8,47.2,44.8,86.6,0.04,100,8.33,rain,,,34.4,15.3,198.8,1011.1,0.3,11.1,92.7,8,5,,2013-04-13T06:08:55,2013-04-13T19:54:08,0.05,Rain,Clear conditions throughout the day with rain.,rain,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-04-14,69,53.3,59.5,69,53.3,59.5,49.1,70.1,0.04,100,8.33,rain,,,36.1,21.3,204.7,1013.2,0.3,18.7,249,21.8,7,,2013-04-14T06:06:45,2013-04-14T19:55:48,0.08,Rain,Clear conditions throughout the day with rain.,rain,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-04-15,61.4,51.5,55.7,61.4,51.5,55.7,46.4,71.4,0.12,100,4.17,rain,,,,16.5,215.8,1017,0.3,14.1,208.9,18,6,,2013-04-15T06:04:36,2013-04-15T19:57:29,0.11,Rain,Clear conditions throughout the day with afternoon rain.,rain,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-04-16,63.2,50.1,55.2,63.2,50.1,55.2,44.6,68.7,0,0,0,,,,33.3,19.6,214.7,1015.6,0.3,13.6,145.4,12.6,6,,2013-04-16T06:02:27,2013-04-16T19:59:09,0.16,Clear,Clear conditions throughout the day.,clear-day,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-04-17,64.7,49.7,56.6,64.7,47,56.5,48.8,76.3,0,0,0,,,,38.1,21.5,195,1014.5,0.3,12.6,161.3,14.1,6,,2013-04-17T06:00:20,2013-04-17T20:00:49,0.2,Clear,Clear conditions throughout the day.,clear-day,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-04-18,58.7,47.6,51.9,58.7,41,49.8,39.5,63.1,0.12,100,4.17,rain,,,41.4,23.6,239.5,1013.3,0.3,17.1,208.7,18,6,,2013-04-18T05:58:13,2013-04-18T20:02:29,0.25,Rain,Clear conditions throughout the day with late afternoon rain.,rain,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-04-19,54.6,44,49.4,54.6,39.6,46.9,38.8,67.9,0,0,0,,,,34.4,13.3,218,1025.7,0.2,20.1,227,19.6,7,,2013-04-19T05:56:07,2013-04-19T20:04:09,0.3,Clear,Clear conditions throughout the day.,clear-day,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-04-20,56.9,39.3,47,56.9,38.7,45.9,34.4,64.5,0.01,100,4.17,rain,,,,10.1,78.2,1032.6,0,18.7,287.7,25,8,,2013-04-20T05:54:01,2013-04-20T20:05:49,0.35,Rain,Clear conditions throughout the day with morning rain.,rain,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-04-21,58.7,35.8,47.5,58.7,35.8,46.9,34.2,63.6,0,0,0,,,,,14.7,231.7,1022,0.1,17.6,251.1,21.9,8,,2013-04-21T05:51:57,2013-04-21T20:07:30,0.39,Clear,Clear conditions throughout the day.,clear-day,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-04-22,58.7,44.9,51.1,58.7,41.6,49.9,42.4,73.6,0,0,0,,,,,15.7,221.2,1016.2,0.3,14.3,210.5,18.3,8,,2013-04-22T05:49:54,2013-04-22T20:09:09,0.43,Clear,Clear conditions throughout the day.,clear-day,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-04-23,69.2,50.3,58.8,69.2,50.3,58.8,47.4,68.1,0,0,0,,,,,12.3,257.5,1019.4,0.1,14.5,281.7,24.3,8,,2013-04-23T05:47:51,2013-04-23T20:10:49,0.46,Clear,Clear conditions throughout the day.,clear-day,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-04-24,67.7,49.7,59.1,67.7,47.3,59,50.3,73.3,0,0,0,,,,,13.1,238.7,1023.8,0.2,14.1,230.8,20,7,,2013-04-24T05:45:50,2013-04-24T20:12:29,0.49,Clear,Clear conditions throughout the day.,clear-day,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-04-25,72.6,52.4,61.3,72.6,52.4,61.3,51,71.8,0.02,100,4.17,rain,,,28.9,17.8,219,1021,0.2,10.1,251.5,21.6,8,,2013-04-25T05:43:50,2013-04-25T20:14:08,0.5,Rain,Clear conditions throughout the day with early morning rain.,rain,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-04-26,57.3,44.7,51,57.3,40.8,49.7,36.9,61.4,0.17,100,8.33,rain,,,,14.5,312,1015.4,0.2,18.2,154.1,13.4,6,,2013-04-26T05:41:50,2013-04-26T20:15:48,0.51,Rain,Clear conditions throughout the day with rain in the morning and afternoon.,rain,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-04-27,52.1,40.3,45.6,52.1,36.8,42.5,35.3,67.6,0,0,0,,,,29.4,16.1,131.2,1015.2,0.2,22.1,187.1,16.1,6,,2013-04-27T05:39:52,2013-04-27T20:17:27,0.52,Clear,Clear conditions throughout the day.,clear-day,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-04-28,53.3,35.7,46.2,53.3,35.7,44.8,33.2,62.9,0.06,100,8.33,rain,,,28.9,15.3,196.3,1017.1,0.2,19.9,252.6,21.8,8,,2013-04-28T05:37:56,2013-04-28T20:19:06,0.55,Rain,Clear conditions throughout the day with rain.,rain,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-04-29,57.3,46.7,51.4,57.3,41.5,49.2,36.1,57.9,0,0,0,,,,,15.3,270.8,1016.6,0.2,21.3,272.3,23.3,8,,2013-04-29T05:36:00,2013-04-29T20:20:45,0.6,Clear,Clear conditions throughout the day.,clear-day,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-04-30,58.2,43.9,50.3,58.2,40.6,48.6,36.2,59.9,0,0,0,,,,,12.8,132.3,1024.5,0.1,21.7,306.1,26.5,9,,2013-04-30T05:34:06,2013-04-30T20:22:23,0.65,Clear,Clear conditions throughout the day.,clear-day,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-05-01,62.8,40.7,50.5,62.8,39.6,50.3,35.4,60.9,0,0,0,,,,,7.5,44.9,1024.3,0.2,16.2,301.5,26.1,8,,2013-05-01T05:32:13,2013-05-01T20:24:02,0.7,Clear,Clear conditions throughout the day.,clear-day,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-05-02,63.8,42.9,53.1,63.8,42.9,53.1,28.8,41.3,0,0,0,,,,23,0.1,48.7,1022.7,0,26.4,306.3,26.7,9,,2013-05-02T05:30:21,2013-05-02T20:25:40,0.76,Clear,Clear conditions throughout the day.,clear-day,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-05-03,69.1,41.2,55,69.1,41.2,55,38.2,55.6,0,0,0,,,,,0.1,252.2,1019.9,0.1,20.1,305.2,26.3,9,,2013-05-03T05:28:31,2013-05-03T20:27:17,0.81,Clear,Clear conditions throughout the day.,clear-day,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-05-04,62.9,47,54.7,62.9,47,54.7,41.7,63.1,0.02,100,4.17,rain,,,36.4,0.1,241.1,1017.5,0.4,24.5,212.2,18.4,6,,2013-05-04T05:26:42,2013-05-04T20:28:54,0.86,Rain,Clear conditions throughout the day with afternoon rain.,rain,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-05-05,64.7,44.9,56.4,64.7,44.9,56.4,45.1,66.9,0,0,0,,,,,0.1,246.2,1021.9,0.5,21,246.6,21.1,8,,2013-05-05T05:24:55,2013-05-05T20:30:31,0.91,Clear,Clear conditions throughout the day.,clear-day,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-05-06,71,51.2,61.3,71,51.2,61.3,47,61.3,0,0,0,,,,,0.1,227.9,1020.2,0.3,18.7,297.8,25.8,8,,2013-05-06T05:23:09,2013-05-06T20:32:07,0.94,Clear,Clear conditions throughout the day.,clear-day,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-05-07,69.2,48.8,59.8,69.2,48.8,59.8,44.1,58.4,0,0,0,,,,19.7,0.1,121.5,1016.5,0.1,19.4,293.8,25.3,8,,2013-05-07T05:21:25,2013-05-07T20:33:43,0.97,Clear,Clear conditions throughout the day.,clear-day,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-05-08,62.7,52.8,57.3,62.7,52.8,57.3,49.6,75.9,0.05,100,8.33,rain,,,28.9,0.1,172.2,1007.4,0.5,15.6,189.5,16.2,7,,2013-05-08T05:19:42,2013-05-08T20:35:18,0.99,Rain,Clear conditions throughout the day with rain in the morning and afternoon.,rain,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-05-09,58.7,45.8,52,58.7,45.8,52,42.4,70.9,0.03,100,4.17,rain,,,43.3,0.1,200.9,1008.7,0.3,16,301.8,26,8,,2013-05-09T05:18:01,2013-05-09T20:36:53,1,Rain,Clear conditions throughout the day with afternoon rain.,rain,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-05-10,63.6,50.6,55.3,63.6,50.6,55.3,45.5,70.8,0.02,100,4.17,rain,,,33,0.1,215.6,1010.4,0.4,17.7,219.5,18.9,7,,2013-05-10T05:16:22,2013-05-10T20:38:27,0,Rain,Clear conditions throughout the day with early morning rain.,rain,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-05-11,56.6,45.2,50.4,56.6,45.2,50.4,42.9,76.6,0.02,100,4.17,rain,,,36.9,0.1,220.3,1011.1,0.5,20.6,199.1,17.2,6,,2013-05-11T05:14:45,2013-05-11T20:40:00,0.01,Rain,Clear conditions throughout the day with early morning rain.,rain,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-05-12,60.1,43.4,50.5,60.1,43.4,50.5,42.4,75.4,0.15,100,8.33,rain,,,30,0.1,218.9,1014.8,0.4,19,190,16.3,7,,2013-05-12T05:13:09,2013-05-12T20:41:33,0.03,Rain,Clear conditions throughout the day with rain.,rain,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-05-13,58.4,44.9,53.6,58.4,44.9,53.6,42,67.3,0.01,100,4.17,rain,,,39.8,0.1,230.1,1011.9,0.5,19.3,227.5,19.6,7,,2013-05-13T05:11:36,2013-05-13T20:43:05,0.05,Rain,Clear conditions throughout the day with early morning rain.,rain,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-05-14,53.3,45.6,48.9,53.3,45.6,48.9,42.6,79.4,0.15,100,12.5,rain,,,36.7,0.1,201,1003.6,0.6,11.6,124.8,10.9,5,,2013-05-14T05:10:04,2013-05-14T20:44:36,0.09,Rain,Clear conditions throughout the day with rain.,rain,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-05-15,58.2,45.2,49,58.2,45.2,49,39.5,70.3,0.16,100,4.17,rain,,,41.4,0.2,221.9,994.2,0.5,21.9,248.8,21.3,7,,2013-05-15T05:08:34,2013-05-15T20:46:06,0.12,Rain,Clear conditions throughout the day with early morning rain.,rain,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-05-16,61,39.8,50.2,61,39.8,50.2,40.6,73,0.02,100,8.33,rain,,,,0.1,200.1,999.9,0.2,14.7,306.6,26.4,9,,2013-05-16T05:07:07,2013-05-16T20:47:35,0.17,Rain,Clear conditions throughout the day with rain.,rain,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-05-17,53.3,46.1,50.7,53.3,46.1,50.7,42.6,74.1,0,0,0,,,,21.9,0.1,73.1,1005.9,0.5,16.2,241.2,20.8,8,,2013-05-17T05:05:41,2013-05-17T20:49:03,0.22,Clear,Clear conditions throughout the day.,clear-day,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-05-18,59.3,49.4,54.1,59.3,49.4,54.1,42.2,64.4,0.01,100,4.17,rain,,,,0.1,252.9,1008.2,0.6,17.9,230.6,19.9,7,,2013-05-18T05:04:18,2013-05-18T20:50:30,0.27,Rain,Clear conditions throughout the day with early morning rain.,rain,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-05-19,65.4,49.3,56.9,65.4,49.3,56.9,46.1,68.2,0,0,0,,,,,0.1,88.1,1011.2,0.5,11.9,167,14.4,5,,2013-05-19T05:02:56,2013-05-19T20:51:56,0.32,Clear,Clear conditions throughout the day.,clear-day,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-05-20,63.2,53.3,58.4,63.2,53.3,58.4,52.9,82,0.01,100,4.17,rain,,,,0.1,332.2,1011.5,0.6,5.7,145.3,12.6,4,,2013-05-20T05:01:37,2013-05-20T20:53:21,0.37,Rain,Clear conditions throughout the day with morning rain.,rain,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-05-21,62,53.9,56.6,62,53.9,56.6,49.3,76.5,0.01,100,4.17,rain,,,28.9,0.1,95.8,1015.7,0.6,10,177.3,15.5,4,,2013-05-21T05:00:21,2013-05-21T20:54:45,0.41,Rain,Clear conditions throughout the day with early morning rain.,rain,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-05-22,58.4,50.3,53.1,58.4,50.3,53.1,42.7,68.4,0,0,0,,,,,0.1,248.8,1018.7,0.6,16.7,138.2,11.9,3,,2013-05-22T04:59:06,2013-05-22T20:56:07,0.45,Clear,Clear conditions throughout the day.,clear-day,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-05-23,52,44,47.7,52,44,47.7,35.1,62,0.01,100,4.17,rain,,,32.7,0.1,290,1013.7,0.3,25.1,195.8,16.8,6,,2013-05-23T04:57:54,2013-05-23T20:57:28,0.48,Rain,Clear conditions throughout the day with late afternoon rain.,rain,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-05-24,46.7,42.5,44.9,46.7,42.5,44.9,40.2,83.6,0.36,100,12.5,rain,,,31.7,0.1,210.5,1009.5,0.6,17.1,147.5,12.5,5,,2013-05-24T04:56:45,2013-05-24T20:58:47,0.5,Rain,Clear conditions throughout the day with rain.,rain,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-05-25,60,42.5,50.9,60,42.5,50.9,38.8,65.9,0.02,100,4.17,rain,,,,0.1,163.3,1020.4,0.3,19.8,324.4,28,9,,2013-05-25T04:55:37,2013-05-25T21:00:05,0.5,Rain,Clear conditions throughout the day with early morning rain.,rain,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-05-26,66.8,42.9,55.9,66.8,42.9,55.9,37.6,53.8,0,0,0,,,,,0.1,289.3,1018.6,0.2,22.6,332.7,28.7,9,,2013-05-26T04:54:33,2013-05-26T21:01:21,0.52,Clear,Clear conditions throughout the day.,clear-day,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-05-27,64.5,44.3,55.4,64.5,44.3,55.4,39.6,56.8,0,0,0,,,,34.4,0.1,209.7,1009.2,0.2,20.7,346.8,30,9,,2013-05-27T04:53:31,2013-05-27T21:02:36,0.54,Clear,Clear conditions throughout the day.,clear-day,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-05-28,55.1,50.1,52.5,55.1,50.1,52.5,47.9,85.1,0.56,100,12.5,rain,,,,0.1,145.6,1000.6,0.6,11.1,155,13.5,5,,2013-05-28T04:52:31,2013-05-28T21:03:49,0.58,Rain,Clear conditions throughout the day with rain.,rain,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-05-29,55.7,47.9,52.2,55.7,47.9,52.2,48.1,86,0.01,100,4.17,rain,,,,0.1,283.8,1004.4,0.6,10.4,157,13.7,6,,2013-05-29T04:51:34,2013-05-29T21:05:00,0.63,Rain,Clear conditions throughout the day with afternoon rain.,rain,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-05-30,59.6,52.1,55.3,59.6,52.1,55.3,50.8,85.1,0.24,100,8.33,rain,,,,5.8,172.5,1010.5,3.9,8,145.2,12.8,4,,2013-05-30T04:50:40,2013-05-30T21:06:09,0.68,Rain,Clear conditions throughout the day with rain.,rain,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-05-31,72.8,52.8,61.3,72.8,52.8,61.3,51,70.7,0,0,0,,,,,0.1,255.7,1018,0.5,12.3,313.5,27.1,9,,2013-05-31T04:49:49,2013-05-31T21:07:16,0.74,Clear,Clear conditions throughout the day.,clear-day,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-06-01,65.4,52.4,58.5,65.4,52.4,58.5,45.5,62.5,0,0,0,,,,,0.1,248.7,1023,0.3,24.3,319.8,27.7,9,,2013-06-01T04:49:00,2013-06-01T21:08:22,0.79,Clear,Clear conditions throughout the day.,clear-day,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-06-02,68.2,51.1,58.9,68.2,51.1,58.9,42.4,56.3,0,0,0,,,,,0.1,235.8,1028.6,0.2,23.9,347.5,30.1,9,,2013-06-02T04:48:14,2013-06-02T21:09:25,0.84,Clear,Clear conditions throughout the day.,clear-day,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-06-03,68.2,46.5,57.1,68.2,46.5,57.1,43.8,64,0,0,0,,,,,0.1,81.6,1031.4,0.1,22.3,353.9,30.5,9,,2013-06-03T04:47:31,2013-06-03T21:10:26,0.89,Clear,Clear conditions throughout the day.,clear-day,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-06-04,69.9,46.7,58.8,69.9,46.7,58.8,42.4,56.4,0,0,0,,,,28.9,0.1,41.8,1027,0.1,26.4,339.7,29.4,9,,2013-06-04T04:46:51,2013-06-04T21:11:25,0.93,Clear,Clear conditions throughout the day.,clear-day,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-06-05,69.2,48.5,57.4,69.2,48.5,57.4,46.7,69.1,0,0,0,,,,,0.1,50.9,1021.5,0.3,20.4,351.9,30.4,9,,2013-06-05T04:46:14,2013-06-05T21:12:21,0.96,Clear,Clear conditions throughout the day.,clear-day,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-06-06,71,48.3,59.4,71,48.3,59.4,47.3,65.8,0,0,0,,,,18.3,10.3,52.8,1021.5,0.2,18.8,341.6,29.4,9,,2013-06-06T04:45:40,2013-06-06T21:13:15,0.98,Clear,Clear conditions throughout the day.,clear-day,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-06-07,68.3,50.3,59.7,68.3,50.3,59.7,47,64.1,0.01,100,4.17,rain,,,21.9,0.1,51.3,1023,0.3,19.9,316.9,27.3,8,,2013-06-07T04:45:09,2013-06-07T21:14:07,1,Rain,Clear conditions throughout the day with afternoon rain.,rain,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-06-08,63.6,49.4,56,63.6,49.4,56,45,67.4,0,0,0,,,,28.9,14,46.4,1021.4,3.2,21.3,350.4,30.4,9,,2013-06-08T04:44:40,2013-06-08T21:14:56,1,Clear,Clear conditions throughout the day.,clear-day,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-06-09,60,51.5,54.8,60,51.5,54.8,45.1,70.2,0,0,0,,,,21.9,16.3,47.1,1016.7,1.6,26.2,293,25.4,8,,2013-06-09T04:44:15,2013-06-09T21:15:43,0,Clear,Clear conditions throughout the day.,clear-day,"03769099999,03672099999,03781099999,remote,03772099999,03770099999"
"London,UK",2013-06-10,58.7,51.5,54.5,58.7,51.5,54.5,43.3,65.8,0,0,0,,,,26.4,0,82.3,1015.7,0.7,22,288.8,25,8,,2013-06-10T04:43:53,2013-06-10T21:16:27,0.02,Clear,Clear conditions throughout the day.,clear-day,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-06-11,62.9,49.7,57.5,62.9,46.4,57.4,51.5,80.4,0,0,0,,,,16.1,8.1,161.3,1013.8,4.2,12.3,149.2,12.8,5,,2013-06-11T04:43:34,2013-06-11T21:17:09,0.04,Clear,Clear conditions throughout the day.,clear-day,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-06-12,63.2,58.2,60.7,63.2,58.2,60.7,55.9,84.3,0.02,100,8.33,rain,,,35.8,0.1,207.5,1011.4,0.6,14.6,160,13.6,7,,2013-06-12T04:43:18,2013-06-12T21:17:48,0.06,Rain,Clear conditions throughout the day with rain.,rain,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-06-13,65,56,58.8,65,56,58.8,50.5,74.6,0.04,100,4.17,rain,,,39.4,0.2,234.4,1011.2,0.5,17,155.7,13.4,6,,2013-06-13T04:43:04,2013-06-13T21:18:24,0.1,Rain,Clear conditions throughout the day with early morning rain.,rain,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-06-14,66.8,49.4,58,66.8,49.4,58,46.9,68,0,0,0,,,,30,0.1,204.1,1016.2,0.3,19.5,221.1,19.1,7,,2013-06-14T04:42:54,2013-06-14T21:18:57,0.14,Clear,Clear conditions throughout the day.,clear-day,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-06-15,62,52.1,57.5,62,52.1,57.5,49,74.2,0.4,100,8.33,rain,,,38,0.1,226.8,1008.7,0.4,18.3,328.9,28.4,9,,2013-06-15T04:42:48,2013-06-15T21:19:27,0.19,Rain,Clear conditions throughout the day with rain.,rain,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-06-16,64.1,52.8,58.1,64.1,52.8,58.1,47.8,69.7,0.01,100,4.17,rain,,,,0.1,201.2,1013.7,0.5,18.2,214.8,18.7,7,,2013-06-16T04:42:44,2013-06-16T21:19:55,0.24,Rain,Clear conditions throughout the day with afternoon rain.,rain,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-06-17,69.5,56,62.1,69.5,56,62.1,49.5,64.4,0.01,100,4.17,rain,,,24.2,0.1,70.3,1014,0.5,19.3,114.3,10,3,,2013-06-17T04:42:43,2013-06-17T21:20:20,0.29,Rain,Clear conditions throughout the day with morning rain.,rain,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-06-18,69.5,56.9,63.3,69.5,56.9,63.3,55.9,77,0,0,0,,,,28.9,8.6,131.7,1014.3,3.9,10.2,244.1,21.1,8,,2013-06-18T04:42:45,2013-06-18T21:20:41,0.34,Clear,Clear conditions throughout the day.,clear-day,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-06-19,79.1,61.1,68.7,79.1,61.1,68.7,59.6,74.8,0.02,100,4.17,rain,,,,0.1,158.1,1014.7,0.4,9,212.9,18.2,8,,2013-06-19T04:42:51,2013-06-19T21:21:00,0.39,Rain,Clear conditions throughout the day with morning rain.,rain,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-06-20,70,61.4,65.3,70,61.4,65.3,58.5,78.9,0.01,100,4.17,rain,,,,0.1,132.2,1012,0.6,5.6,191.8,16.7,8,,2013-06-20T04:42:59,2013-06-20T21:21:16,0.44,Rain,Clear conditions throughout the day with late afternoon rain.,rain,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-06-21,69.5,58.2,63,69.5,58.2,63,56.6,80.1,0.01,100,4.17,rain,,,11.4,0.1,233.5,1010.2,0.5,11.6,194.2,17.1,7,,2013-06-21T04:43:10,2013-06-21T21:21:28,0.47,Rain,Clear conditions throughout the day with late afternoon rain.,rain,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-06-22,65,53.7,58.7,65,53.7,58.7,52.2,79.6,0.12,100,8.33,rain,,,34.4,0.1,218.7,1007.2,0.5,14.9,235.9,20.3,8,,2013-06-22T04:43:25,2013-06-22T21:21:38,0.49,Rain,Clear conditions throughout the day with rain in the morning and afternoon.,rain,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-06-23,62,54.6,58.9,62,54.6,58.9,51,75.9,0.01,100,4.17,rain,,,35,0.1,258.8,1009.5,0.5,22.6,277.7,23.9,9,,2013-06-23T04:43:42,2013-06-23T21:21:44,0.5,Rain,Clear conditions throughout the day with early morning rain.,rain,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-06-24,60.9,51.5,56.5,60.9,51.5,56.5,45,66,0.05,100,8.33,rain,,,,0.1,293.1,1022,0.6,26.1,304.9,26.3,8,,2013-06-24T04:44:02,2013-06-24T21:21:48,0.51,Rain,Clear conditions throughout the day with rain.,rain,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-06-25,66.3,53.7,60.4,66.3,53.7,60.4,43.5,54.7,0,0,0,,,,,0,316.4,1028.7,0.4,23.3,314.4,27.2,8,,2013-06-25T04:44:25,2013-06-25T21:21:48,0.53,Clear,Clear conditions throughout the day.,clear-day,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-06-26,69.5,51,61.7,69.5,51,61.7,48.1,62.9,0,0,0,,,,,0.1,293.7,1030,0.4,19.7,242.1,21,7,,2013-06-26T04:44:52,2013-06-26T21:21:45,0.57,Clear,Clear conditions throughout the day.,clear-day,"03769099999,03672099999,03781099999,03772099999,03770099999"
"London,UK",2013-06-27,66.8,54.7,60.2,66.8,54.7,60.2,49.1,67.9,0.01,100,4.17,rain,,,,0.1,310.1,1026.6,0.4,16.7,213.5,18.6,6,,2013-06-27T04:45:20,2013-06-27T21:21:39,0.61,Rain,Clear conditions throughout the day with afternoon rain.,rain,"03769099999,03672099999,03781099999,03772099999,03770099999"
